revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
307 | ARecord | ARecord() {} | DNS | ARecord | DNS/ARecord.java | 18 | 19 | 218852 | 6
307 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 25 | 26 | 218853 | 6
307 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 56 | 57 | 218854 | 237
307 | ARecord | ARecord() {} | DNS | ARecord | org/xbill/DNS/ARecord.java | 18 | 19 | 218855 | 6
307 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 25 | 26 | 218856 | 6
307 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 56 | 57 | 218857 | 237
307 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | DNS/CERTRecord.java | 38 | 39 | 218858 | 364
307 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | org/xbill/DNS/CERTRecord.java | 38 | 39 | 218859 | 364
307 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | DNS/CNAMERecord.java | 15 | 16 | 218860 | 238
307 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 22 | 23 | 218861 | 238
307 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 15 | 16 | 218862 | 238
307 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 22 | 23 | 218863 | 238
307 | Cache | Cache() | DNS | Cache | DNS/Cache.java | 81 | 83 | 218864 | 298
307 | Cache | Cache(String file) throws IOException | DNS | Cache | DNS/Cache.java | 89 | 95 | 218865 | 298
307 | Cache | Cache() | DNS | Cache | org/xbill/DNS/Cache.java | 81 | 83 | 218866 | 298
307 | Cache | Cache(String file) throws IOException | DNS | Cache | org/xbill/DNS/Cache.java | 89 | 95 | 218867 | 298
307 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 22 | 24 | 218868 | 10
307 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 22 | 24 | 218869 | 10
307 | Credibility | Credibility() {} | DNS | Credibility | DNS/Credibility.java | 17 | 18 | 218870 | 355
307 | Credibility | Credibility() {} | DNS | Credibility | org/xbill/DNS/Credibility.java | 17 | 18 | 218871 | 355
307 | DClass | DClass() {} | DNS | DClass | DNS/DClass.java | 41 | 42 | 218872 | 359
307 | DClass | DClass() {} | DNS | DClass | org/xbill/DNS/DClass.java | 41 | 42 | 218873 | 359
307 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 32 | 34 | 218874 | 282
307 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 23 | 25 | 218875 | 283
307 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 32 | 34 | 218876 | 282
307 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 23 | 25 | 218877 | 283
