revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
22 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 10 | 13 | 10140 | 1
22 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 10 | 13 | 10141 | 1
22 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 10 | 13 | 10142 | 1
22 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 10 | 13 | 10143 | 1
22 | F | static int F(int x, int y, int z) |  | md5 | md.java | 104 | 106 | 10144 | 90
22 | F | static int F(int x, int y, int z) |  | md4 | md.java | 18 | 20 | 10145 | 90
22 | G | static int G(int x, int y, int z) |  | md5 | md.java | 107 | 109 | 10146 | 91
22 | G | static int G(int x, int y, int z) |  | md4 | md.java | 21 | 23 | 10147 | 91
22 | H | static int H(int x, int y, int z) |  | md5 | md.java | 110 | 112 | 10148 | 92
22 | H | static int H(int x, int y, int z) |  | md4 | md.java | 24 | 26 | 10149 | 92
22 | I | static int I(int x, int y, int z) |  | md5 | md.java | 113 | 115 | 10150 | 93
22 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 11 | 13 | 10151 | 2
22 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 11 | 13 | 10152 | 2
22 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 11 | 13 | 10153 | 2
22 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 11 | 13 | 10154 | 2
22 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 50 | 53 | 10155 | 3
22 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 50 | 53 | 10156 | 3
22 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 50 | 53 | 10157 | 3
22 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 50 | 53 | 10158 | 3
22 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/TSIG.java | 13 | 57 | 10159 | 108
22 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/dnsTSIG.java | 13 | 57 | 10160 | 108
22 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/TSIG.java | 13 | 57 | 10161 | 108
22 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/dnsTSIG.java | 13 | 57 | 10162 | 108
22 | calc | void calc() |  | md | md.java | 382 | 395 | 10163 | 94
22 | classString | static String classString(int i) |  | dns | DNS/dns.java | 245 | 248 | 10164 | 4
22 | classString | static String classString(int i) |  | dns | org/xbill/DNS/dns.java | 245 | 248 | 10165 | 4
22 | classValue | static short classValue(String s) |  | dns | DNS/dns.java | 250 | 253 | 10166 | 5
22 | classValue | static short classValue(String s) |  | dns | org/xbill/DNS/dns.java | 250 | 253 | 10167 | 5
22 | clear | void clear() |  | hmacSigner | DNS/hmacSigner.java | 81 | 83 | 10168 | 112
22 | clear | void clear() |  | hmacSigner | DNS/utils/hmacSigner.java | 81 | 83 | 10169 | 112
22 | clear | void clear() |  | hmacSigner | org/xbill/DNS/hmacSigner.java | 81 | 83 | 10170 | 112
22 | clear | void clear() |  | hmacSigner | org/xbill/DNS/utils/hmacSigner.java | 81 | 83 | 10171 | 112
22 | decCount | void decCount(int field) |  | dnsHeader | DNS/Header.java | 93 | 95 | 10172 | 47
22 | decCount | void decCount(int field) |  | dnsHeader | DNS/dnsHeader.java | 93 | 95 | 10173 | 47
22 | decCount | void decCount(int field) |  | dnsHeader | org/xbill/DNS/Header.java | 93 | 95 | 10174 | 47
22 | decCount | void decCount(int field) |  | dnsHeader | org/xbill/DNS/dnsHeader.java | 93 | 95 | 10175 | 47
22 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | DNS/ARecord.java | 8 | 10 | 10176 | 6
22 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | DNS/ARecord.java | 12 | 17 | 10177 | 7
22 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | DNS/dnsARecord.java | 8 | 10 | 10178 | 6
22 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | DNS/dnsARecord.java | 12 | 17 | 10179 | 7
22 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | org/xbill/DNS/ARecord.java | 8 | 10 | 10180 | 6
