revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
65 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 14 | 17 | 38850 | 1
65 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 14 | 17 | 38851 | 1
65 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 14 | 17 | 38852 | 1
65 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 14 | 17 | 38853 | 1
65 | CountedDataOutputStream | CountedDataOutputStream(OutputStream o) |  | CountedDataOutputStream | DNS/CountedDataOutputStream.java | 14 | 17 | 38854 | 184
65 | CountedDataOutputStream | CountedDataOutputStream(OutputStream o) |  | CountedDataOutputStream | DNS/utils/CountedDataOutputStream.java | 14 | 17 | 38855 | 184
65 | CountedDataOutputStream | CountedDataOutputStream(OutputStream o) |  | CountedDataOutputStream | org/xbill/DNS/CountedDataOutputStream.java | 14 | 17 | 38856 | 184
65 | CountedDataOutputStream | CountedDataOutputStream(OutputStream o) |  | CountedDataOutputStream | org/xbill/DNS/utils/CountedDataOutputStream.java | 14 | 17 | 38857 | 184
65 | F | F(int x, int y, int z) |  | md5 | DNS/md5.java | 26 | 28 | 38858 | 90
65 | F | F(int x, int y, int z) |  | md5 | DNS/utils/md5.java | 26 | 28 | 38859 | 90
65 | F | F(int x, int y, int z) |  | md5 | org/xbill/DNS/md5.java | 26 | 28 | 38860 | 90
65 | F | F(int x, int y, int z) |  | md5 | org/xbill/DNS/utils/md5.java | 26 | 28 | 38861 | 90
65 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/md5.java | 51 | 55 | 38862 | 117
65 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/utils/md5.java | 51 | 55 | 38863 | 117
65 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/md5.java | 51 | 55 | 38864 | 117
65 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/utils/md5.java | 51 | 55 | 38865 | 117
65 | G | G(int x, int y, int z) |  | md5 | DNS/md5.java | 31 | 33 | 38866 | 91
65 | G | G(int x, int y, int z) |  | md5 | DNS/utils/md5.java | 31 | 33 | 38867 | 91
65 | G | G(int x, int y, int z) |  | md5 | org/xbill/DNS/md5.java | 31 | 33 | 38868 | 91
