revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
304 | ARecord | ARecord() {} | DNS | ARecord | DNS/ARecord.java | 18 | 19 | 216194 | 6
304 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 25 | 26 | 216195 | 6
304 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 56 | 57 | 216196 | 237
304 | ARecord | ARecord() {} | DNS | ARecord | org/xbill/DNS/ARecord.java | 18 | 19 | 216197 | 6
304 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 25 | 26 | 216198 | 6
304 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 56 | 57 | 216199 | 237
304 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | DNS/CERTRecord.java | 38 | 39 | 216200 | 364
304 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | org/xbill/DNS/CERTRecord.java | 38 | 39 | 216201 | 364
304 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | DNS/CNAMERecord.java | 15 | 16 | 216202 | 238
304 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 22 | 23 | 216203 | 238
304 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 15 | 16 | 216204 | 238
304 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 22 | 23 | 216205 | 238
304 | Cache | Cache() | DNS | Cache | DNS/Cache.java | 81 | 83 | 216206 | 298
304 | Cache | Cache(String file) throws IOException | DNS | Cache | DNS/Cache.java | 89 | 95 | 216207 | 298
304 | Cache | Cache() | DNS | Cache | org/xbill/DNS/Cache.java | 81 | 83 | 216208 | 298
304 | Cache | Cache(String file) throws IOException | DNS | Cache | org/xbill/DNS/Cache.java | 89 | 95 | 216209 | 298
304 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 22 | 24 | 216210 | 10
304 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 22 | 24 | 216211 | 10
304 | Credibility | Credibility() {} | DNS | Credibility | DNS/Credibility.java | 17 | 18 | 216212 | 355
304 | Credibility | Credibility() {} | DNS | Credibility | org/xbill/DNS/Credibility.java | 17 | 18 | 216213 | 355
304 | DClass | DClass() {} | DNS | DClass | DNS/DClass.java | 41 | 42 | 216214 | 359
304 | DClass | DClass() {} | DNS | DClass | org/xbill/DNS/DClass.java | 41 | 42 | 216215 | 359
304 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 32 | 34 | 216216 | 282
304 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 23 | 25 | 216217 | 283
304 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 32 | 34 | 216218 | 282
304 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 23 | 25 | 216219 | 283
304 | Element | Element(RRset r, byte cred, int src) | DNS | Cache | DNS/Cache.java | 47 | 54 | 216220 | 299
304 | Element | Element(Record r, byte cred, int src) | DNS | Cache | DNS/Cache.java | 38 | 44 | 216221 | 299
304 | Element | Element(int _ttl, byte cred, int src) | DNS | Cache | DNS/Cache.java | 30 | 36 | 216222 | 299
