revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
14 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 10 | 13 | 5803 | 1
14 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 10 | 13 | 5804 | 1
14 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 10 | 13 | 5805 | 1
14 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 10 | 13 | 5806 | 1
14 | F | static int F(int x, int y, int z) |  | md5 | md.java | 104 | 106 | 5807 | 90
14 | F | static int F(int x, int y, int z) |  | md4 | md.java | 18 | 20 | 5808 | 90
14 | G | static int G(int x, int y, int z) |  | md5 | md.java | 107 | 109 | 5809 | 91
14 | G | static int G(int x, int y, int z) |  | md4 | md.java | 21 | 23 | 5810 | 91
14 | H | static int H(int x, int y, int z) |  | md5 | md.java | 110 | 112 | 5811 | 92
14 | H | static int H(int x, int y, int z) |  | md4 | md.java | 24 | 26 | 5812 | 92
14 | I | static int I(int x, int y, int z) |  | md5 | md.java | 113 | 115 | 5813 | 93
14 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 11 | 13 | 5814 | 2
14 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 11 | 13 | 5815 | 2
14 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 11 | 13 | 5816 | 2
14 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 11 | 13 | 5817 | 2
14 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 39 | 42 | 5818 | 3
14 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 39 | 42 | 5819 | 3
14 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 39 | 42 | 5820 | 3
14 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 39 | 42 | 5821 | 3
14 | apply_tsig | void apply_tsig(dnsMessage m) |  | dnsResolver | DNS/Resolver.java | 53 | 74 | 5822 | 106
14 | apply_tsig | void apply_tsig(dnsMessage m) |  | dnsResolver | DNS/SimpleResolver.java | 53 | 74 | 5823 | 106
14 | apply_tsig | void apply_tsig(dnsMessage m) |  | dnsResolver | DNS/dnsResolver.java | 53 | 74 | 5824 | 106
14 | apply_tsig | void apply_tsig(dnsMessage m) |  | dnsResolver | org/xbill/DNS/Resolver.java | 53 | 74 | 5825 | 106
14 | apply_tsig | void apply_tsig(dnsMessage m) |  | dnsResolver | org/xbill/DNS/SimpleResolver.java | 53 | 74 | 5826 | 106
14 | apply_tsig | void apply_tsig(dnsMessage m) |  | dnsResolver | org/xbill/DNS/dnsResolver.java | 53 | 74 | 5827 | 106
14 | calc | void calc() |  | md | md.java | 375 | 388 | 5828 | 94
14 | classString | static String classString(int i) |  | dns | DNS/dns.java | 238 | 241 | 5829 | 4
14 | classString | static String classString(int i) |  | dns | org/xbill/DNS/dns.java | 238 | 241 | 5830 | 4
14 | classValue | static short classValue(String s) |  | dns | DNS/dns.java | 243 | 246 | 5831 | 5
14 | classValue | static short classValue(String s) |  | dns | org/xbill/DNS/dns.java | 243 | 246 | 5832 | 5
14 | decCount | void decCount(int field) |  | dnsHeader | DNS/Header.java | 82 | 84 | 5833 | 47
14 | decCount | void decCount(int field) |  | dnsHeader | DNS/dnsHeader.java | 82 | 84 | 5834 | 47
14 | decCount | void decCount(int field) |  | dnsHeader | org/xbill/DNS/Header.java | 82 | 84 | 5835 | 47
14 | decCount | void decCount(int field) |  | dnsHeader | org/xbill/DNS/dnsHeader.java | 82 | 84 | 5836 | 47
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | DNS/ARecord.java | 8 | 10 | 5837 | 6
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | DNS/ARecord.java | 12 | 17 | 5838 | 7
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | DNS/dnsARecord.java | 8 | 10 | 5839 | 6
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | DNS/dnsARecord.java | 12 | 17 | 5840 | 7
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | org/xbill/DNS/ARecord.java | 8 | 10 | 5841 | 6
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | org/xbill/DNS/ARecord.java | 12 | 17 | 5842 | 7
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | org/xbill/DNS/dnsARecord.java | 8 | 10 | 5843 | 6
14 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | org/xbill/DNS/dnsARecord.java | 12 | 17 | 5844 | 7
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass) |  | dnsCNAMERecord | DNS/CNAMERecord.java | 3 | 5 | 5845 | 8
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass, int rttl, dnsName name) |  | dnsCNAMERecord | DNS/CNAMERecord.java | 7 | 9 | 5846 | 9
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass) |  | dnsCNAMERecord | DNS/dnsCNAMERecord.java | 3 | 5 | 5847 | 8
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass, int rttl, dnsName name) |  | dnsCNAMERecord | DNS/dnsCNAMERecord.java | 7 | 9 | 5848 | 9
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass) |  | dnsCNAMERecord | org/xbill/DNS/CNAMERecord.java | 3 | 5 | 5849 | 8
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass, int rttl, dnsName name) |  | dnsCNAMERecord | org/xbill/DNS/CNAMERecord.java | 7 | 9 | 5850 | 9
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass) |  | dnsCNAMERecord | org/xbill/DNS/dnsCNAMERecord.java | 3 | 5 | 5851 | 8
14 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass, int rttl, dnsName name) |  | dnsCNAMERecord | org/xbill/DNS/dnsCNAMERecord.java | 7 | 9 | 5852 | 9
14 | dnsCompression | public dnsCompression() |  | dnsCompression | DNS/Compression.java | 7 | 9 | 5853 | 10
14 | dnsCompression | public dnsCompression() |  | dnsCompression | DNS/dnsCompression.java | 7 | 9 | 5854 | 10
14 | dnsCompression | public dnsCompression() |  | dnsCompression | org/xbill/DNS/Compression.java | 7 | 9 | 5855 | 10
14 | dnsCompression | public dnsCompression() |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 7 | 9 | 5856 | 10
14 | dnsHINFORecord | public dnsHINFORecord(dnsName rname, short rclass) |  | dnsHINFORecord | DNS/HINFORecord.java | 8 | 10 | 5857 | 88
14 | dnsHINFORecord | public dnsHINFORecord(dnsName rname, short rclass) |  | dnsHINFORecord | DNS/dnsHINFORecord.java | 8 | 10 | 5858 | 88
14 | dnsHINFORecord | public dnsHINFORecord(dnsName rname, short rclass) |  | dnsHINFORecord | org/xbill/DNS/HINFORecord.java | 8 | 10 | 5859 | 88
14 | dnsHINFORecord | public dnsHINFORecord(dnsName rname, short rclass) |  | dnsHINFORecord | org/xbill/DNS/dnsHINFORecord.java | 8 | 10 | 5860 | 88
14 | dnsHeader | dnsHeader() |  | dnsHeader | DNS/Header.java | 13 | 16 | 5861 | 11
14 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException |  | dnsHeader | DNS/Header.java | 18 | 25 | 5862 | 12
14 | dnsHeader | dnsHeader() |  | dnsHeader | DNS/dnsHeader.java | 13 | 16 | 5863 | 11
