revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
43 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 14 | 17 | 22502 | 1
43 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 14 | 17 | 22503 | 1
43 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 14 | 17 | 22504 | 1
43 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 14 | 17 | 22505 | 1
43 | F | F(int x, int y, int z) |  | md5 | DNS/md5.java | 26 | 28 | 22506 | 90
43 | F | F(int x, int y, int z) |  | md5 | DNS/utils/md5.java | 26 | 28 | 22507 | 90
43 | F | F(int x, int y, int z) |  | md5 | org/xbill/DNS/md5.java | 26 | 28 | 22508 | 90
43 | F | F(int x, int y, int z) |  | md5 | org/xbill/DNS/utils/md5.java | 26 | 28 | 22509 | 90
43 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/md5.java | 51 | 55 | 22510 | 117
43 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/utils/md5.java | 51 | 55 | 22511 | 117
43 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/md5.java | 51 | 55 | 22512 | 117
43 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/utils/md5.java | 51 | 55 | 22513 | 117
43 | G | G(int x, int y, int z) |  | md5 | DNS/md5.java | 31 | 33 | 22514 | 91
43 | G | G(int x, int y, int z) |  | md5 | DNS/utils/md5.java | 31 | 33 | 22515 | 91
43 | G | G(int x, int y, int z) |  | md5 | org/xbill/DNS/md5.java | 31 | 33 | 22516 | 91
43 | G | G(int x, int y, int z) |  | md5 | org/xbill/DNS/utils/md5.java | 31 | 33 | 22517 | 91
43 | GG | GG(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/md5.java | 58 | 62 | 22518 | 118
43 | GG | GG(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/utils/md5.java | 58 | 62 | 22519 | 118
43 | GG | GG(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/md5.java | 58 | 62 | 22520 | 118
43 | GG | GG(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/utils/md5.java | 58 | 62 | 22521 | 118
43 | H | H(int x, int y, int z) |  | md5 | DNS/md5.java | 36 | 38 | 22522 | 92
43 | H | H(int x, int y, int z) |  | md5 | DNS/utils/md5.java | 36 | 38 | 22523 | 92
43 | H | H(int x, int y, int z) |  | md5 | org/xbill/DNS/md5.java | 36 | 38 | 22524 | 92
43 | H | H(int x, int y, int z) |  | md5 | org/xbill/DNS/utils/md5.java | 36 | 38 | 22525 | 92
43 | HH | HH(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/md5.java | 65 | 69 | 22526 | 119
43 | HH | HH(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/utils/md5.java | 65 | 69 | 22527 | 119
43 | HH | HH(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/md5.java | 65 | 69 | 22528 | 119
43 | HH | HH(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/utils/md5.java | 65 | 69 | 22529 | 119
43 | I | I(int x, int y, int z) |  | md5 | DNS/md5.java | 41 | 43 | 22530 | 93
43 | I | I(int x, int y, int z) |  | md5 | DNS/utils/md5.java | 41 | 43 | 22531 | 93
43 | I | I(int x, int y, int z) |  | md5 | org/xbill/DNS/md5.java | 41 | 43 | 22532 | 93
43 | I | I(int x, int y, int z) |  | md5 | org/xbill/DNS/utils/md5.java | 41 | 43 | 22533 | 93
43 | II | II(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/md5.java | 72 | 76 | 22534 | 120
43 | II | II(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | DNS/utils/md5.java | 72 | 76 | 22535 | 120
43 | II | II(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/md5.java | 72 | 76 | 22536 | 120
43 | II | II(int a, int b, int c, int d, int x, int s, int ac) |  | md5 | org/xbill/DNS/utils/md5.java | 72 | 76 | 22537 | 120
43 | MyStringTokenizer | MyStringTokenizer(String _s) |  | MyStringTokenizer | DNS/MyStringTokenizer.java | 41 | 43 | 22538 | 162
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim) |  | MyStringTokenizer | DNS/MyStringTokenizer.java | 36 | 38 | 22539 | 163
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim, boolean _returnTokens) |  | MyStringTokenizer | DNS/MyStringTokenizer.java | 27 | 33 | 22540 | 164
43 | MyStringTokenizer | MyStringTokenizer(String _s) |  | MyStringTokenizer | DNS/utils/MyStringTokenizer.java | 41 | 43 | 22541 | 162
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim) |  | MyStringTokenizer | DNS/utils/MyStringTokenizer.java | 36 | 38 | 22542 | 163
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim, boolean _returnTokens) |  | MyStringTokenizer | DNS/utils/MyStringTokenizer.java | 27 | 33 | 22543 | 164
43 | MyStringTokenizer | MyStringTokenizer(String _s) |  | MyStringTokenizer | org/xbill/DNS/MyStringTokenizer.java | 41 | 43 | 22544 | 162
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim) |  | MyStringTokenizer | org/xbill/DNS/MyStringTokenizer.java | 36 | 38 | 22545 | 163
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim, boolean _returnTokens) |  | MyStringTokenizer | org/xbill/DNS/MyStringTokenizer.java | 27 | 33 | 22546 | 164
43 | MyStringTokenizer | MyStringTokenizer(String _s) |  | MyStringTokenizer | org/xbill/DNS/utils/MyStringTokenizer.java | 41 | 43 | 22547 | 162
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim) |  | MyStringTokenizer | org/xbill/DNS/utils/MyStringTokenizer.java | 36 | 38 | 22548 | 163
43 | MyStringTokenizer | MyStringTokenizer(String _s, String _delim, boolean _returnTokens) |  | MyStringTokenizer | org/xbill/DNS/utils/MyStringTokenizer.java | 27 | 33 | 22549 | 164
43 | ROTATE_LEFT | ROTATE_LEFT(int x, int n) |  | md5 | DNS/md5.java | 46 | 48 | 22550 | 121
43 | ROTATE_LEFT | ROTATE_LEFT(int x, int n) |  | md5 | DNS/utils/md5.java | 46 | 48 | 22551 | 121
43 | ROTATE_LEFT | ROTATE_LEFT(int x, int n) |  | md5 | org/xbill/DNS/md5.java | 46 | 48 | 22552 | 121
43 | ROTATE_LEFT | ROTATE_LEFT(int x, int n) |  | md5 | org/xbill/DNS/utils/md5.java | 46 | 48 | 22553 | 121
43 | add | add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 16 | 18 | 22554 | 2
43 | add | add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 16 | 18 | 22555 | 2
43 | add | add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 16 | 18 | 22556 | 2
43 | add | add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 16 | 18 | 22557 | 2
43 | addRecord | addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 55 | 58 | 22558 | 3
43 | addRecord | addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 55 | 58 | 22559 | 3
43 | addRecord | addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 55 | 58 | 22560 | 3
43 | addRecord | addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 55 | 58 | 22561 | 3
43 | apply | void apply(dnsMessage m) throws IOException |  | dnsTSIG | DNS/TSIG.java | 19 | 55 | 22562 | 108
43 | apply | void apply(dnsMessage m) throws IOException |  | dnsTSIG | DNS/dnsTSIG.java | 19 | 55 | 22563 | 108
43 | apply | void apply(dnsMessage m) throws IOException |  | dnsTSIG | org/xbill/DNS/TSIG.java | 19 | 55 | 22564 | 108
43 | apply | void apply(dnsMessage m) throws IOException |  | dnsTSIG | org/xbill/DNS/dnsTSIG.java | 19 | 55 | 22565 | 108
43 | classString | static String classString(int i) |  | dns | DNS/dns.java | 262 | 265 | 22566 | 4
43 | classString | static String classString(int i) |  | dns | org/xbill/DNS/dns.java | 262 | 265 | 22567 | 4
43 | classValue | static short classValue(String s) |  | dns | DNS/dns.java | 267 | 277 | 22568 | 5
43 | classValue | static short classValue(String s) |  | dns | org/xbill/DNS/dns.java | 267 | 277 | 22569 | 5
43 | clear | clear() |  | hmacSigner | DNS/hmacSigner.java | 87 | 94 | 22570 | 112
43 | clear | clear() |  | hmacSigner | DNS/utils/hmacSigner.java | 87 | 94 | 22571 | 112
43 | clear | clear() |  | hmacSigner | org/xbill/DNS/hmacSigner.java | 87 | 94 | 22572 | 112
43 | clear | clear() |  | hmacSigner | org/xbill/DNS/utils/hmacSigner.java | 87 | 94 | 22573 | 112
43 | decCount | decCount(int field) |  | dnsHeader | DNS/Header.java | 108 | 110 | 22574 | 47
43 | decCount | decCount(int field) |  | dnsHeader | DNS/dnsHeader.java | 108 | 110 | 22575 | 47
43 | decCount | decCount(int field) |  | dnsHeader | org/xbill/DNS/Header.java | 108 | 110 | 22576 | 47
43 | decCount | decCount(int field) |  | dnsHeader | org/xbill/DNS/dnsHeader.java | 108 | 110 | 22577 | 47
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) |  | dnsARecord | DNS/ARecord.java | 13 | 14 | 22578 | 6
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, MyStringTokenizer st) |  | dnsARecord | DNS/ARecord.java | 44 | 45 | 22579 | 6
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) |  | dnsARecord | DNS/dnsARecord.java | 13 | 14 | 22580 | 6
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, MyStringTokenizer st) |  | dnsARecord | DNS/dnsARecord.java | 44 | 45 | 22581 | 6
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) |  | dnsARecord | org/xbill/DNS/ARecord.java | 13 | 14 | 22582 | 6
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, MyStringTokenizer st) |  | dnsARecord | org/xbill/DNS/ARecord.java | 44 | 45 | 22583 | 6
43 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) |  | dnsARecord | org/xbill/DNS/dnsARecord.java | 13 | 14 | 22584 | 6
