revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
252 | ARecord | ARecord() {} | DNS | ARecord | DNS/ARecord.java | 18 | 19 | 170754 | 6
252 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 22 | 23 | 170755 | 6
252 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 53 | 54 | 170756 | 237
252 | ARecord | ARecord() {} | DNS | ARecord | org/xbill/DNS/ARecord.java | 18 | 19 | 170757 | 6
252 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 22 | 23 | 170758 | 6
252 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 53 | 54 | 170759 | 237
252 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | DNS/CERTRecord.java | 38 | 39 | 170760 | 364
252 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | org/xbill/DNS/CERTRecord.java | 38 | 39 | 170761 | 364
252 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | DNS/CNAMERecord.java | 15 | 16 | 170762 | 238
252 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 19 | 20 | 170763 | 238
252 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 15 | 16 | 170764 | 238
252 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 19 | 20 | 170765 | 238
252 | Cache | Cache() | DNS | Cache | DNS/Cache.java | 71 | 73 | 170766 | 298
252 | Cache | Cache(String file) throws IOException | DNS | Cache | DNS/Cache.java | 76 | 82 | 170767 | 298
252 | Cache | Cache() | DNS | Cache | org/xbill/DNS/Cache.java | 71 | 73 | 170768 | 298
252 | Cache | Cache(String file) throws IOException | DNS | Cache | org/xbill/DNS/Cache.java | 76 | 82 | 170769 | 298
252 | CacheElement | CacheElement(RRset r, byte cred, int src) | DNS | Cache | DNS/Cache.java | 38 | 45 | 170770 | 299
252 | CacheElement | CacheElement(Record r, byte cred, int src) | DNS | Cache | DNS/Cache.java | 29 | 35 | 170771 | 299
252 | CacheElement | CacheElement(int _ttl, byte cred, int src) | DNS | Cache | DNS/Cache.java | 21 | 27 | 170772 | 299
252 | CacheElement | CacheElement(RRset r, byte cred, int src) | DNS | Cache | org/xbill/DNS/Cache.java | 38 | 45 | 170773 | 299
252 | CacheElement | CacheElement(Record r, byte cred, int src) | DNS | Cache | org/xbill/DNS/Cache.java | 29 | 35 | 170774 | 299
252 | CacheElement | CacheElement(int _ttl, byte cred, int src) | DNS | Cache | org/xbill/DNS/Cache.java | 21 | 27 | 170775 | 299
252 | CacheResponse | CacheResponse(byte _type) | DNS | CacheResponse | DNS/CacheResponse.java | 26 | 28 | 170776 | 316
252 | CacheResponse | CacheResponse(byte _type, Object _data) | DNS | CacheResponse | DNS/CacheResponse.java | 21 | 24 | 170777 | 317
252 | CacheResponse | CacheResponse(byte _type) | DNS | CacheResponse | org/xbill/DNS/CacheResponse.java | 26 | 28 | 170778 | 316
252 | CacheResponse | CacheResponse(byte _type, Object _data) | DNS | CacheResponse | org/xbill/DNS/CacheResponse.java | 21 | 24 | 170779 | 317
252 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 13 | 15 | 170780 | 10
252 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 13 | 15 | 170781 | 10
252 | Credibility | Credibility() {} | DNS | Credibility | DNS/Credibility.java | 17 | 18 | 170782 | 355
252 | Credibility | Credibility() {} | DNS | Credibility | org/xbill/DNS/Credibility.java | 17 | 18 | 170783 | 355
252 | DClass | DClass() {} | DNS | DClass | DNS/DClass.java | 41 | 42 | 170784 | 359
252 | DClass | DClass() {} | DNS | DClass | org/xbill/DNS/DClass.java | 41 | 42 | 170785 | 359
252 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 32 | 34 | 170786 | 282
252 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 23 | 25 | 170787 | 283
252 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 32 | 34 | 170788 | 282
252 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 23 | 25 | 170789 | 283
252 | ExtendedResolver | ExtendedResolver() throws UnknownHostException | DNS | ExtendedResolver | DNS/ExtendedResolver.java | 60 | 69 | 170790 | 338
252 | ExtendedResolver | ExtendedResolver() throws UnknownHostException | DNS | ExtendedResolver | org/xbill/DNS/ExtendedResolver.java | 60 | 69 | 170791 | 338
252 | F | F(int x, int y, int z) | DNS.utils | md5 | DNS/utils/md5.java | 35 | 37 | 170792 | 90
252 | F | F(int x, int y, int z) | DNS.utils | md5 | org/xbill/DNS/utils/md5.java | 35 | 37 | 170793 | 90
252 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) | DNS.utils | md5 | DNS/utils/md5.java | 60 | 64 | 170794 | 117
252 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) | DNS.utils | md5 | org/xbill/DNS/utils/md5.java | 60 | 64 | 170795 | 117
252 | Flags | Flags() {} | DNS | Flags | DNS/Flags.java | 46 | 47 | 170796 | 356
252 | Flags | Flags() {} | DNS | Flags | org/xbill/DNS/Flags.java | 46 | 47 | 170797 | 356
