revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
171 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 16 | 17 | 108872 | 6
171 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 47 | 48 | 108873 | 237
171 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 16 | 17 | 108874 | 6
171 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 47 | 48 | 108875 | 237
171 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 13 | 14 | 108876 | 238
171 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 13 | 14 | 108877 | 238
171 | Cache | Cache() | DNS | Cache | DNS/Cache.java | 59 | 61 | 108878 | 298
171 | Cache | Cache(String file) throws IOException | DNS | Cache | DNS/Cache.java | 64 | 70 | 108879 | 298
171 | Cache | Cache() | DNS | Cache | org/xbill/DNS/Cache.java | 59 | 61 | 108880 | 298
171 | Cache | Cache(String file) throws IOException | DNS | Cache | org/xbill/DNS/Cache.java | 64 | 70 | 108881 | 298
171 | CacheElement | CacheElement(RRset r, byte cred) | DNS | Cache | DNS/Cache.java | 27 | 33 | 108882 | 299
171 | CacheElement | CacheElement(Record r, byte cred) | DNS | Cache | DNS/Cache.java | 20 | 25 | 108883 | 299
171 | CacheElement | CacheElement(RRset r, byte cred) | DNS | Cache | org/xbill/DNS/Cache.java | 27 | 33 | 108884 | 299
171 | CacheElement | CacheElement(Record r, byte cred) | DNS | Cache | org/xbill/DNS/Cache.java | 20 | 25 | 108885 | 299
171 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 13 | 15 | 108886 | 10
171 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 13 | 15 | 108887 | 10
171 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 17 | 19 | 108888 | 282
171 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 12 | 14 | 108889 | 283
171 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 17 | 19 | 108890 | 282
171 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 12 | 14 | 108891 | 283
