revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
18 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 10 | 13 | 7978 | 1
18 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 10 | 13 | 7979 | 1
18 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 10 | 13 | 7980 | 1
18 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 10 | 13 | 7981 | 1
18 | F | static int F(int x, int y, int z) |  | md5 | md.java | 104 | 106 | 7982 | 90
18 | F | static int F(int x, int y, int z) |  | md4 | md.java | 18 | 20 | 7983 | 90
18 | G | static int G(int x, int y, int z) |  | md5 | md.java | 107 | 109 | 7984 | 91
18 | G | static int G(int x, int y, int z) |  | md4 | md.java | 21 | 23 | 7985 | 91
18 | H | static int H(int x, int y, int z) |  | md5 | md.java | 110 | 112 | 7986 | 92
18 | H | static int H(int x, int y, int z) |  | md4 | md.java | 24 | 26 | 7987 | 92
18 | I | static int I(int x, int y, int z) |  | md5 | md.java | 113 | 115 | 7988 | 93
18 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 11 | 13 | 7989 | 2
18 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 11 | 13 | 7990 | 2
18 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 11 | 13 | 7991 | 2
18 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 11 | 13 | 7992 | 2
18 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 39 | 42 | 7993 | 3
18 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 39 | 42 | 7994 | 3
18 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 39 | 42 | 7995 | 3
18 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 39 | 42 | 7996 | 3
18 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/TSIG.java | 21 | 59 | 7997 | 108
18 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/dnsTSIG.java | 21 | 59 | 7998 | 108
18 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/TSIG.java | 21 | 59 | 7999 | 108
18 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/dnsTSIG.java | 21 | 59 | 8000 | 108
18 | calc | void calc() |  | md | md.java | 375 | 388 | 8001 | 94
