revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
100 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 16 | 17 | 64785 | 6
100 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 47 | 48 | 64786 | 237
100 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 16 | 17 | 64787 | 6
100 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 47 | 48 | 64788 | 237
100 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 13 | 14 | 64789 | 238
100 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 13 | 14 | 64790 | 238
100 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 13 | 15 | 64791 | 10
100 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 13 | 15 | 64792 | 10
100 | CountedDataInputStream | CountedDataInputStream(InputStream i) | DNS.utils | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 17 | 20 | 64793 | 1
100 | CountedDataInputStream | CountedDataInputStream(InputStream i) | DNS.utils | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 17 | 20 | 64794 | 1
100 | CountedDataOutputStream | CountedDataOutputStream(OutputStream o) | DNS.utils | CountedDataOutputStream | DNS/utils/CountedDataOutputStream.java | 16 | 19 | 64795 | 184
100 | CountedDataOutputStream | CountedDataOutputStream(OutputStream o) | DNS.utils | CountedDataOutputStream | org/xbill/DNS/utils/CountedDataOutputStream.java | 16 | 19 | 64796 | 184
100 | F | F(int x, int y, int z) | DNS.utils | md5 | DNS/utils/md5.java | 28 | 30 | 64797 | 90
