revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
306 | ARecord | ARecord() {} | DNS | ARecord | DNS/ARecord.java | 18 | 19 | 217966 | 6
306 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 25 | 26 | 217967 | 6
306 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 56 | 57 | 217968 | 237
306 | ARecord | ARecord() {} | DNS | ARecord | org/xbill/DNS/ARecord.java | 18 | 19 | 217969 | 6
306 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 25 | 26 | 217970 | 6
306 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 56 | 57 | 217971 | 237
306 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | DNS/CERTRecord.java | 38 | 39 | 217972 | 364
306 | CERTRecord | CERTRecord() {} | DNS | CERTRecord | org/xbill/DNS/CERTRecord.java | 38 | 39 | 217973 | 364
306 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | DNS/CNAMERecord.java | 15 | 16 | 217974 | 238
306 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 22 | 23 | 217975 | 238
306 | CNAMERecord | CNAMERecord() {} | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 15 | 16 | 217976 | 238
306 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 22 | 23 | 217977 | 238
306 | Cache | Cache() | DNS | Cache | DNS/Cache.java | 81 | 83 | 217978 | 298
306 | Cache | Cache(String file) throws IOException | DNS | Cache | DNS/Cache.java | 89 | 95 | 217979 | 298
306 | Cache | Cache() | DNS | Cache | org/xbill/DNS/Cache.java | 81 | 83 | 217980 | 298
306 | Cache | Cache(String file) throws IOException | DNS | Cache | org/xbill/DNS/Cache.java | 89 | 95 | 217981 | 298
306 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 22 | 24 | 217982 | 10
306 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 22 | 24 | 217983 | 10
306 | Credibility | Credibility() {} | DNS | Credibility | DNS/Credibility.java | 17 | 18 | 217984 | 355
306 | Credibility | Credibility() {} | DNS | Credibility | org/xbill/DNS/Credibility.java | 17 | 18 | 217985 | 355
306 | DClass | DClass() {} | DNS | DClass | DNS/DClass.java | 41 | 42 | 217986 | 359
306 | DClass | DClass() {} | DNS | DClass | org/xbill/DNS/DClass.java | 41 | 42 | 217987 | 359
306 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 32 | 34 | 217988 | 282
