revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
30 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 10 | 13 | 14624 | 1
30 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 10 | 13 | 14625 | 1
30 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 10 | 13 | 14626 | 1
30 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 10 | 13 | 14627 | 1
30 | F | static int F(int x, int y, int z) |  | md5 | md.java | 104 | 106 | 14628 | 90
30 | F | static int F(int x, int y, int z) |  | md4 | md.java | 18 | 20 | 14629 | 90
30 | G | static int G(int x, int y, int z) |  | md5 | md.java | 107 | 109 | 14630 | 91
30 | G | static int G(int x, int y, int z) |  | md4 | md.java | 21 | 23 | 14631 | 91
30 | H | static int H(int x, int y, int z) |  | md5 | md.java | 110 | 112 | 14632 | 92
30 | H | static int H(int x, int y, int z) |  | md4 | md.java | 24 | 26 | 14633 | 92
30 | I | static int I(int x, int y, int z) |  | md5 | md.java | 113 | 115 | 14634 | 93
30 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 11 | 13 | 14635 | 2
30 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 11 | 13 | 14636 | 2
30 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 11 | 13 | 14637 | 2
30 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 11 | 13 | 14638 | 2
30 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 50 | 53 | 14639 | 3
30 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 50 | 53 | 14640 | 3
30 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 50 | 53 | 14641 | 3
30 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 50 | 53 | 14642 | 3
30 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/TSIG.java | 16 | 52 | 14643 | 108
30 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/dnsTSIG.java | 16 | 52 | 14644 | 108
30 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/TSIG.java | 16 | 52 | 14645 | 108
30 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/dnsTSIG.java | 16 | 52 | 14646 | 108
30 | calc | void calc() |  | md | md.java | 382 | 395 | 14647 | 94
30 | classString | static String classString(int i) |  | dns | DNS/dns.java | 245 | 248 | 14648 | 4
30 | classString | static String classString(int i) |  | dns | org/xbill/DNS/dns.java | 245 | 248 | 14649 | 4
30 | classValue | static short classValue(String s) |  | dns | DNS/dns.java | 250 | 253 | 14650 | 5
30 | classValue | static short classValue(String s) |  | dns | org/xbill/DNS/dns.java | 250 | 253 | 14651 | 5
30 | clear | void clear() |  | hmacSigner | DNS/hmacSigner.java | 83 | 90 | 14652 | 112
30 | clear | void clear() |  | hmacSigner | DNS/utils/hmacSigner.java | 83 | 90 | 14653 | 112
30 | clear | void clear() |  | hmacSigner | org/xbill/DNS/hmacSigner.java | 83 | 90 | 14654 | 112
30 | clear | void clear() |  | hmacSigner | org/xbill/DNS/utils/hmacSigner.java | 83 | 90 | 14655 | 112
30 | decCount | void decCount(int field) |  | dnsHeader | DNS/Header.java | 93 | 95 | 14656 | 47
