revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
85 | CountedDataInputStream | CountedDataInputStream(InputStream i) | DNS | CountedDataInputStream | DNS/CountedDataInputStream.java | 16 | 19 | 55832 | 1
85 | addZone | addZone(String zonefile) throws IOException |  | dnsServer | dnsServer.java | 20 | 24 | 55900 | 198
85 | addZone | addZone(String zonefile) throws IOException |  | dnsServer | jnamed.java | 20 | 24 | 55901 | 198
85 | append | append(dnsName d) | DNS | dnsName | DNS/Name.java | 103 | 106 | 55902 | 23
85 | append | append(dnsName d) | DNS | dnsName | DNS/dnsName.java | 103 | 106 | 55903 | 23
85 | append | append(dnsName d) | DNS | dnsName | org/xbill/DNS/Name.java | 103 | 106 | 55904 | 23
85 | append | append(dnsName d) | DNS | dnsName | org/xbill/DNS/dnsName.java | 103 | 106 | 55905 | 23
85 | apply | void apply(dnsMessage m) throws IOException | DNS | dnsTSIG | DNS/TSIG.java | 21 | 57 | 55906 | 108
85 | apply | void apply(dnsMessage m) throws IOException | DNS | dnsTSIG | DNS/dnsTSIG.java | 21 | 57 | 55907 | 108
85 | apply | void apply(dnsMessage m) throws IOException | DNS | dnsTSIG | org/xbill/DNS/TSIG.java | 21 | 57 | 55908 | 108
85 | apply | void apply(dnsMessage m) throws IOException | DNS | dnsTSIG | org/xbill/DNS/dnsTSIG.java | 21 | 57 | 55909 | 108
85 | classString | classString(int i) | DNS | dns | DNS/dns.java | 235 | 238 | 55910 | 4
85 | classString | classString(int i) | DNS | dns | org/xbill/DNS/dns.java | 235 | 238 | 55911 | 4
85 | classValue | classValue(String s) | DNS | dns | DNS/dns.java | 241 | 251 | 55912 | 5
85 | classValue | classValue(String s) | DNS | dns | org/xbill/DNS/dns.java | 241 | 251 | 55913 | 5
85 | clear | clear() | DNS | hmacSigner | DNS/hmacSigner.java | 89 | 96 | 55914 | 112
85 | clear | clear() | DNS | hmacSigner | DNS/utils/hmacSigner.java | 89 | 96 | 55915 | 112
85 | clear | clear() | DNS | hmacSigner | org/xbill/DNS/hmacSigner.java | 89 | 96 | 55916 | 112
85 | clear | clear() | DNS | hmacSigner | org/xbill/DNS/utils/hmacSigner.java | 89 | 96 | 55917 | 112
85 | decCount | decCount(int field) | DNS | dnsHeader | DNS/Header.java | 110 | 112 | 55918 | 47
85 | decCount | decCount(int field) | DNS | dnsHeader | DNS/dnsHeader.java | 110 | 112 | 55919 | 47
85 | decCount | decCount(int field) | DNS | dnsHeader | org/xbill/DNS/Header.java | 110 | 112 | 55920 | 47
85 | decCount | decCount(int field) | DNS | dnsHeader | org/xbill/DNS/dnsHeader.java | 110 | 112 | 55921 | 47
85 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) | DNS | dnsARecord | DNS/ARecord.java | 15 | 16 | 55922 | 6
85 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) | DNS | dnsARecord | DNS/dnsARecord.java | 15 | 16 | 55923 | 6
85 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) | DNS | dnsARecord | org/xbill/DNS/ARecord.java | 15 | 16 | 55924 | 6
85 | dnsARecord | dnsARecord(dnsName _name, short _dclass, int _ttl, InetAddress _address) | DNS | dnsARecord | org/xbill/DNS/dnsARecord.java | 15 | 16 | 55925 | 6
85 | dnsCNAMERecord | dnsCNAMERecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsCNAMERecord | DNS/CNAMERecord.java | 12 | 13 | 55926 | 9
85 | dnsCNAMERecord | dnsCNAMERecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsCNAMERecord | DNS/dnsCNAMERecord.java | 12 | 13 | 55927 | 9
85 | dnsCNAMERecord | dnsCNAMERecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsCNAMERecord | org/xbill/DNS/CNAMERecord.java | 12 | 13 | 55928 | 9
85 | dnsCNAMERecord | dnsCNAMERecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsCNAMERecord | org/xbill/DNS/dnsCNAMERecord.java | 12 | 13 | 55929 | 9
85 | dnsCompression | dnsCompression() | DNS | dnsCompression | DNS/Compression.java | 13 | 15 | 55930 | 10
85 | dnsCompression | dnsCompression() | DNS | dnsCompression | DNS/dnsCompression.java | 13 | 15 | 55931 | 10
85 | dnsCompression | dnsCompression() | DNS | dnsCompression | org/xbill/DNS/Compression.java | 13 | 15 | 55932 | 10
85 | dnsCompression | dnsCompression() | DNS | dnsCompression | org/xbill/DNS/dnsCompression.java | 13 | 15 | 55933 | 10
85 | dnsHINFORecord | dnsHINFORecord(dnsName _name, short _dclass, int _ttl, String _cpu, String _os) | DNS | dnsHINFORecord | DNS/HINFORecord.java | 14 | 19 | 55934 | 88
85 | dnsHINFORecord | dnsHINFORecord(dnsName _name, short _dclass, int _ttl, String _cpu, String _os) | DNS | dnsHINFORecord | DNS/dnsHINFORecord.java | 14 | 19 | 55935 | 88
85 | dnsHINFORecord | dnsHINFORecord(dnsName _name, short _dclass, int _ttl, String _cpu, String _os) | DNS | dnsHINFORecord | org/xbill/DNS/HINFORecord.java | 14 | 19 | 55936 | 88
85 | dnsHINFORecord | dnsHINFORecord(dnsName _name, short _dclass, int _ttl, String _cpu, String _os) | DNS | dnsHINFORecord | org/xbill/DNS/dnsHINFORecord.java | 14 | 19 | 55937 | 88
85 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | DNS | dnsHeader | DNS/Header.java | 24 | 29 | 55938 | 12
85 | dnsHeader | dnsHeader(int _id) | DNS | dnsHeader | DNS/Header.java | 17 | 21 | 55939 | 11
85 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | DNS | dnsHeader | DNS/dnsHeader.java | 24 | 29 | 55940 | 12
85 | dnsHeader | dnsHeader(int _id) | DNS | dnsHeader | DNS/dnsHeader.java | 17 | 21 | 55941 | 11
85 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | DNS | dnsHeader | org/xbill/DNS/Header.java | 24 | 29 | 55942 | 12
85 | dnsHeader | dnsHeader(int _id) | DNS | dnsHeader | org/xbill/DNS/Header.java | 17 | 21 | 55943 | 11
85 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | DNS | dnsHeader | org/xbill/DNS/dnsHeader.java | 24 | 29 | 55944 | 12
85 | dnsHeader | dnsHeader(int _id) | DNS | dnsHeader | org/xbill/DNS/dnsHeader.java | 17 | 21 | 55945 | 11
85 | dnsMessage | dnsMessage() | DNS | dnsMessage | DNS/Message.java | 24 | 26 | 55946 | 16
85 | dnsMessage | dnsMessage(CountedDataInputStream in) throws IOException | DNS | dnsMessage | DNS/Message.java | 29 | 41 | 55947 | 17
85 | dnsMessage | dnsMessage(int id) | DNS | dnsMessage | DNS/Message.java | 16 | 21 | 55948 | 16
85 | dnsMessage | dnsMessage() | DNS | dnsMessage | DNS/dnsMessage.java | 24 | 26 | 55949 | 16
85 | dnsMessage | dnsMessage(CountedDataInputStream in) throws IOException | DNS | dnsMessage | DNS/dnsMessage.java | 29 | 41 | 55950 | 17
85 | dnsMessage | dnsMessage(int id) | DNS | dnsMessage | DNS/dnsMessage.java | 16 | 21 | 55951 | 16
85 | dnsMessage | dnsMessage() | DNS | dnsMessage | org/xbill/DNS/Message.java | 24 | 26 | 55952 | 16
85 | dnsMessage | dnsMessage(CountedDataInputStream in) throws IOException | DNS | dnsMessage | org/xbill/DNS/Message.java | 29 | 41 | 55953 | 17
85 | dnsMessage | dnsMessage(int id) | DNS | dnsMessage | org/xbill/DNS/Message.java | 16 | 21 | 55954 | 16
85 | dnsMessage | dnsMessage() | DNS | dnsMessage | org/xbill/DNS/dnsMessage.java | 24 | 26 | 55955 | 16
85 | dnsMessage | dnsMessage(CountedDataInputStream in) throws IOException | DNS | dnsMessage | org/xbill/DNS/dnsMessage.java | 29 | 41 | 55956 | 17
85 | dnsMessage | dnsMessage(int id) | DNS | dnsMessage | org/xbill/DNS/dnsMessage.java | 16 | 21 | 55957 | 16
85 | dnsNSRecord | dnsNSRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsNSRecord | DNS/NSRecord.java | 12 | 13 | 55958 | 19
85 | dnsNSRecord | dnsNSRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsNSRecord | DNS/dnsNSRecord.java | 12 | 13 | 55959 | 19
85 | dnsNSRecord | dnsNSRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsNSRecord | org/xbill/DNS/NSRecord.java | 12 | 13 | 55960 | 19
85 | dnsNSRecord | dnsNSRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsNSRecord | org/xbill/DNS/dnsNSRecord.java | 12 | 13 | 55961 | 19
85 | dnsName | dnsName(CountedDataInputStream in, dnsCompression c) throws IOException | DNS | dnsName | DNS/Name.java | 57 | 91 | 55962 | 21
85 | dnsName | dnsName(String s) | DNS | dnsName | DNS/Name.java | 53 | 55 | 55963 | 22
85 | dnsName | dnsName(String s, dnsName origin) | DNS | dnsName | DNS/Name.java | 19 | 50 | 55964 | 21
85 | dnsName | dnsName(dnsName d, int n) | DNS | dnsName | DNS/Name.java | 95 | 100 | 55965 | 23
85 | dnsName | dnsName(CountedDataInputStream in, dnsCompression c) throws IOException | DNS | dnsName | DNS/dnsName.java | 57 | 91 | 55966 | 21
85 | dnsName | dnsName(String s) | DNS | dnsName | DNS/dnsName.java | 53 | 55 | 55967 | 22
85 | dnsName | dnsName(String s, dnsName origin) | DNS | dnsName | DNS/dnsName.java | 19 | 50 | 55968 | 21
85 | dnsName | dnsName(dnsName d, int n) | DNS | dnsName | DNS/dnsName.java | 95 | 100 | 55969 | 23
85 | dnsName | dnsName(CountedDataInputStream in, dnsCompression c) throws IOException | DNS | dnsName | org/xbill/DNS/Name.java | 57 | 91 | 55970 | 21
85 | dnsName | dnsName(String s) | DNS | dnsName | org/xbill/DNS/Name.java | 53 | 55 | 55971 | 22
85 | dnsName | dnsName(String s, dnsName origin) | DNS | dnsName | org/xbill/DNS/Name.java | 19 | 50 | 55972 | 21
85 | dnsName | dnsName(dnsName d, int n) | DNS | dnsName | org/xbill/DNS/Name.java | 95 | 100 | 55973 | 23
85 | dnsName | dnsName(CountedDataInputStream in, dnsCompression c) throws IOException | DNS | dnsName | org/xbill/DNS/dnsName.java | 57 | 91 | 55974 | 21
85 | dnsName | dnsName(String s) | DNS | dnsName | org/xbill/DNS/dnsName.java | 53 | 55 | 55975 | 22
85 | dnsName | dnsName(String s, dnsName origin) | DNS | dnsName | org/xbill/DNS/dnsName.java | 19 | 50 | 55976 | 21
85 | dnsName | dnsName(dnsName d, int n) | DNS | dnsName | org/xbill/DNS/dnsName.java | 95 | 100 | 55977 | 23
85 | dnsOPTRecord | dnsOPTRecord(dnsName _name, short _dclass, int _ttl) | DNS | dnsOPTRecord | DNS/OPTRecord.java | 15 | 17 | 55978 | 211
85 | dnsOPTRecord | dnsOPTRecord(dnsName _name, short _dclass, int _ttl) | DNS | dnsOPTRecord | DNS/dnsOPTRecord.java | 15 | 17 | 55979 | 211
85 | dnsOPTRecord | dnsOPTRecord(dnsName _name, short _dclass, int _ttl) | DNS | dnsOPTRecord | org/xbill/DNS/OPTRecord.java | 15 | 17 | 55980 | 211
85 | dnsOPTRecord | dnsOPTRecord(dnsName _name, short _dclass, int _ttl) | DNS | dnsOPTRecord | org/xbill/DNS/dnsOPTRecord.java | 15 | 17 | 55981 | 211
85 | dnsPTRRecord | dnsPTRRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsPTRRecord | DNS/PTRRecord.java | 12 | 13 | 55982 | 25
85 | dnsPTRRecord | dnsPTRRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsPTRRecord | DNS/dnsPTRRecord.java | 12 | 13 | 55983 | 25
85 | dnsPTRRecord | dnsPTRRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsPTRRecord | org/xbill/DNS/PTRRecord.java | 12 | 13 | 55984 | 25
85 | dnsPTRRecord | dnsPTRRecord(dnsName _name, short _dclass, int _ttl, dnsName _target) | DNS | dnsPTRRecord | org/xbill/DNS/dnsPTRRecord.java | 12 | 13 | 55985 | 25
85 | dnsRecord | dnsRecord(dnsName _name, short _type, short _dclass, int _ttl) | DNS | dnsRecord | DNS/Record.java | 26 | 31 | 55986 | 26
85 | dnsRecord | dnsRecord(dnsName _name, short _type, short _dclass, int _ttl) | DNS | dnsRecord | DNS/dnsRecord.java | 26 | 31 | 55987 | 26
85 | dnsRecord | dnsRecord(dnsName _name, short _type, short _dclass, int _ttl) | DNS | dnsRecord | org/xbill/DNS/Record.java | 26 | 31 | 55988 | 26
85 | dnsRecord | dnsRecord(dnsName _name, short _type, short _dclass, int _ttl) | DNS | dnsRecord | org/xbill/DNS/dnsRecord.java | 26 | 31 | 55989 | 26
85 | dnsResolver | dnsResolver() throws UnknownHostException | DNS | dnsResolver | DNS/Resolver.java | 28 | 30 | 55990 | 27
85 | dnsResolver | dnsResolver(String hostname) throws UnknownHostException | DNS | dnsResolver | DNS/Resolver.java | 21 | 25 | 55991 | 27
85 | dnsResolver | dnsResolver() throws UnknownHostException | DNS | dnsResolver | DNS/SimpleResolver.java | 28 | 30 | 55992 | 27
85 | dnsResolver | dnsResolver(String hostname) throws UnknownHostException | DNS | dnsResolver | DNS/SimpleResolver.java | 21 | 25 | 55993 | 27
85 | dnsResolver | dnsResolver() throws UnknownHostException | DNS | dnsResolver | DNS/dnsResolver.java | 28 | 30 | 55994 | 27
85 | dnsResolver | dnsResolver(String hostname) throws UnknownHostException | DNS | dnsResolver | DNS/dnsResolver.java | 21 | 25 | 55995 | 27
85 | dnsResolver | dnsResolver() throws UnknownHostException | DNS | dnsResolver | org/xbill/DNS/Resolver.java | 28 | 30 | 55996 | 27
85 | dnsResolver | dnsResolver(String hostname) throws UnknownHostException | DNS | dnsResolver | org/xbill/DNS/Resolver.java | 21 | 25 | 55997 | 27
85 | dnsResolver | dnsResolver() throws UnknownHostException | DNS | dnsResolver | org/xbill/DNS/SimpleResolver.java | 28 | 30 | 55998 | 27
85 | dnsResolver | dnsResolver(String hostname) throws UnknownHostException | DNS | dnsResolver | org/xbill/DNS/SimpleResolver.java | 21 | 25 | 55999 | 27
85 | dnsResolver | dnsResolver() throws UnknownHostException | DNS | dnsResolver | org/xbill/DNS/dnsResolver.java | 28 | 30 | 56000 | 27
85 | dnsResolver | dnsResolver(String hostname) throws UnknownHostException | DNS | dnsResolver | org/xbill/DNS/dnsResolver.java | 21 | 25 | 56001 | 27
85 | dnsServer | dnsServer() |  | dnsServer | dnsServer.java | 13 | 17 | 56002 | 199
85 | dnsServer | dnsServer() |  | dnsServer | jnamed.java | 13 | 17 | 56003 | 199
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, String _string) | DNS | dnsTXTRecord | DNS/TXTRecord.java | 22 | 23 | 56004 | 190
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, Vector _strings) | DNS | dnsTXTRecord | DNS/TXTRecord.java | 14 | 15 | 56005 | 191
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, String _string) | DNS | dnsTXTRecord | DNS/dnsTXTRecord.java | 22 | 23 | 56006 | 190
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, Vector _strings) | DNS | dnsTXTRecord | DNS/dnsTXTRecord.java | 14 | 15 | 56007 | 191
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, String _string) | DNS | dnsTXTRecord | org/xbill/DNS/TXTRecord.java | 22 | 23 | 56008 | 190
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, Vector _strings) | DNS | dnsTXTRecord | org/xbill/DNS/TXTRecord.java | 14 | 15 | 56009 | 191
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, String _string) | DNS | dnsTXTRecord | org/xbill/DNS/dnsTXTRecord.java | 22 | 23 | 56010 | 190
85 | dnsTXTRecord | dnsTXTRecord(dnsName _name, short _dclass, int _ttl, Vector _strings) | DNS | dnsTXTRecord | org/xbill/DNS/dnsTXTRecord.java | 14 | 15 | 56011 | 191
85 | dnsZone | public dnsZone(String file) throws IOException | DNS | dnsZone | DNS/Zone.java | 14 | 51 | 56012 | 200
85 | dnsZone | public dnsZone(String file) throws IOException | DNS | dnsZone | DNS/dnsZone.java | 14 | 51 | 56013 | 200
85 | dnsZone | public dnsZone(String file) throws IOException | DNS | dnsZone | org/xbill/DNS/Zone.java | 14 | 51 | 56014 | 200
85 | dnsZone | public dnsZone(String file) throws IOException | DNS | dnsZone | org/xbill/DNS/dnsZone.java | 14 | 51 | 56015 | 200
85 | doAXFR | doAXFR(dnsMessage query, dnsResolver res) throws IOException |  | dig | dig.java | 33 | 51 | 56016 | 33
85 | doAdd | doAdd(MyStringTokenizer st) throws IOException |  | update | update.java | 279 | 297 | 56017 | 123
85 | doAssert | doAssert(MyStringTokenizer st) |  | update | update.java | 376 | 407 | 56018 | 194
85 | doDelete | doDelete(MyStringTokenizer st) throws IOException |  | update | update.java | 300 | 318 | 56019 | 170
85 | doFile | doFile(MyStringTokenizer st, Vector inputs) |  | update | update.java | 360 | 373 | 56020 | 193
85 | doGlue | doGlue(MyStringTokenizer st) throws IOException |  | update | update.java | 321 | 339 | 56021 | 171
85 | doProhibit | doProhibit(MyStringTokenizer st) throws IOException |  | update | update.java | 258 | 276 | 56022 | 172
85 | doQuery | doQuery(dnsMessage query, dnsResolver res) throws IOException |  | dig | dig.java | 20 | 30 | 56023 | 34
85 | doQuery | doQuery(MyStringTokenizer st) throws IOException |  | update | update.java | 342 | 357 | 56024 | 34
85 | doRequire | doRequire(MyStringTokenizer st) throws IOException |  | update | update.java | 237 | 255 | 56025 | 173
85 | equals | equals(Object arg) | DNS | dnsName | DNS/Name.java | 167 | 178 | 56026 | 36
85 | equals | equals(Object arg) | DNS | dnsName | DNS/dnsName.java | 167 | 178 | 56027 | 36
85 | equals | equals(Object arg) | DNS | dnsName | org/xbill/DNS/Name.java | 167 | 178 | 56028 | 36
85 | equals | equals(Object arg) | DNS | dnsName | org/xbill/DNS/dnsName.java | 167 | 178 | 56029 | 36
