Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
563 | Revision_563/Jmol/source-tests/org/openscience/jmol/AtomTypeSetTest.java | U | 60 | 67 | 6 | 291034 | 1 | 80
563 | Revision_563/Jmol/source-tests/org/openscience/jmol/AtomTypesModelTest.java | U | 60 | 67 | 6 | 291035 | 1 | 80
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 291036 | 2 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 291037 | 2 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 291038 | 2 | 75
563 | Revision_563/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 105 | 113 | 7 | 291039 | 2 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 291040 | 2 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 291041 | 3 | 80
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 291042 | 3 | 80
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 291043 | 4 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 291044 | 4 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 291045 | 4 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 291046 | 4 | 75
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 291047 | 5 | 90
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 291048 | 5 | 90
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 954 | 987 | 31 | 291049 | 6 | 72
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 989 | 1022 | 31 | 291050 | 6 | 72
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 291051 | 7 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 291052 | 7 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 291053 | 7 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 291054 | 7 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 291055 | 8 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 291056 | 8 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 291057 | 8 | 100
563 | Revision_563/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 291058 | 8 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 291059 | 9 | 75
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 291060 | 9 | 75
563 | Revision_563/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 179 | 183 | 5 | 291061 | 9 | 75
563 | Revision_563/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 541 | 546 | 5 | 291062 | 9 | 75
563 | Revision_563/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 524 | 529 | 5 | 291063 | 9 | 75
563 | Revision_563/Jmol/src/org/openscience/jmol/Jmol.java | M | 799 | 806 | 5 | 291064 | 9 | 75
563 | Revision_563/Jmol/src/org/openscience/jmol/Jmol.java | M | 698 | 702 | 5 | 291065 | 9 | 75
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 643 | 659 | 19 | 291066 | 10 | 86
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 669 | 687 | 19 | 291067 | 10 | 86
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 725 | 743 | 19 | 291068 | 10 | 86
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 697 | 715 | 19 | 291069 | 10 | 86
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 752 | 770 | 19 | 291070 | 10 | 86
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1057 | 1104 | 47 | 291071 | 11 | 83
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1114 | 1161 | 47 | 291072 | 11 | 83
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1206 | 1218 | 10 | 291073 | 12 | 85
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1228 | 1240 | 10 | 291074 | 12 | 85
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1277 | 1283 | 7 | 291075 | 13 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1599 | 1605 | 7 | 291076 | 13 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1293 | 1299 | 8 | 291077 | 14 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1618 | 1624 | 8 | 291078 | 14 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1302 | 1327 | 27 | 291079 | 15 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1627 | 1652 | 27 | 291080 | 15 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1305 | 1314 | 10 | 291081 | 16 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2264 | 2273 | 10 | 291082 | 16 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1630 | 1639 | 10 | 291083 | 16 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1306 | 1310 | 5 | 291084 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2297 | 2301 | 5 | 291085 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2277 | 2281 | 5 | 291086 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1318 | 1322 | 5 | 291087 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1643 | 1647 | 5 | 291088 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1631 | 1635 | 5 | 291089 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2265 | 2269 | 5 | 291090 | 17 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1314 | 1326 | 13 | 291091 | 18 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2273 | 2285 | 13 | 291092 | 18 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1639 | 1651 | 13 | 291093 | 18 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1385 | 1392 | 10 | 291094 | 19 | 71
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1392 | 1400 | 10 | 291095 | 19 | 71
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1420 | 1447 | 26 | 291096 | 20 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1875 | 1902 | 26 | 291097 | 20 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1429 | 1433 | 5 | 291098 | 21 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1932 | 1936 | 5 | 291099 | 21 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1477 | 1481 | 5 | 291100 | 21 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1884 | 1888 | 5 | 291101 | 21 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1455 | 1462 | 8 | 291102 | 22 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1910 | 1917 | 8 | 291103 | 22 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1489 | 1507 | 18 | 291104 | 23 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1944 | 1962 | 18 | 291105 | 23 | 100
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1520 | 1551 | 38 | 291106 | 24 | 96
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2078 | 2109 | 38 | 291107 | 24 | 96
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1524 | 1537 | 16 | 291108 | 25 | 72
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2225 | 2238 | 16 | 291109 | 25 | 72
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1537 | 1546 | 16 | 291110 | 25 | 72
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2238 | 2247 | 16 | 291111 | 25 | 72
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2095 | 2104 | 16 | 291112 | 25 | 72
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 2082 | 2095 | 16 | 291113 | 25 | 72
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1676 | 1682 | 6 | 291114 | 26 | 75
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1717 | 1721 | 6 | 291115 | 26 | 75
563 | Revision_563/Jmol/src/freeware/PrintfFormat.java | U | 1985 | 1989 | 6 | 291116 | 26 | 75
