Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
111 | Revision_111/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 65 | 111 | 37 | 59020 | 1 | 73
111 | Revision_111/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 438 | 483 | 37 | 59021 | 1 | 73
111 | Revision_111/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 253 | 264 | 7 | 59022 | 2 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 324 | 329 | 7 | 59023 | 2 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 237 | 244 | 7 | 59024 | 2 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 291 | 313 | 17 | 59025 | 3 | 73
111 | Revision_111/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 315 | 337 | 17 | 59026 | 3 | 73
111 | Revision_111/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 495 | 499 | 5 | 59027 | 4 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/setOfRings.java | U | 135 | 139 | 5 | 59028 | 4 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 79 | 91 | 11 | 59029 | 5 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 94 | 103 | 11 | 59030 | 5 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 138 | 142 | 5 | 59031 | 6 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 191 | 195 | 5 | 59032 | 6 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 164 | 173 | 10 | 59033 | 7 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 188 | 197 | 10 | 59034 | 7 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/Element.java | U | 42 | 46 | 5 | 59035 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/Node.java | U | 105 | 110 | 5 | 59036 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/jmol/GaussianFile.java | U | 582 | 587 | 5 | 59037 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/Node.java | U | 98 | 102 | 5 | 59038 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 245 | 249 | 5 | 59039 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/jmol/MeasurementListEvent.java | U | 115 | 120 | 5 | 59040 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/jmol/pending/Bend.java | U | 51 | 55 | 5 | 59041 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/jmol/BaseAtomType.java | U | 125 | 132 | 5 | 59042 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/miniJmol/BaseAtomType.java | U | 122 | 129 | 5 | 59043 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/jmol/AtomTypeTable.java | U | 236 | 240 | 5 | 59044 | 8 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/Element.java | U | 48 | 54 | 8 | 59045 | 9 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/Isotope.java | U | 42 | 49 | 8 | 59046 | 9 | 71
111 | Revision_111/Jmol/src/org/openscience/compchem/IsomorphismTester.java | U | 67 | 82 | 16 | 59047 | 10 | 91
111 | Revision_111/Jmol/src/org/openscience/compchem/IsomorphismTester.java | U | 84 | 98 | 16 | 59048 | 10 | 91
111 | Revision_111/Jmol/src/org/openscience/compchem/LIFOQueue.java | U | 47 | 52 | 5 | 59049 | 11 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/Queue.java | U | 45 | 49 | 5 | 59050 | 11 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/Node.java | U | 192 | 198 | 6 | 59051 | 12 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/Node.java | U | 200 | 206 | 6 | 59052 | 12 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/Ring.java | U | 54 | 66 | 13 | 59053 | 13 | 90
111 | Revision_111/Jmol/src/org/openscience/compchem/Ring.java | U | 71 | 82 | 13 | 59054 | 13 | 90
111 | Revision_111/Jmol/src/org/openscience/compchem/Ring.java | U | 88 | 127 | 19 | 59055 | 14 | 93
111 | Revision_111/Jmol/src/org/openscience/compchem/Sorter.java | U | 60 | 113 | 19 | 59056 | 14 | 93
111 | Revision_111/Jmol/src/org/openscience/compchem/Ring.java | U | 112 | 116 | 5 | 59057 | 15 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/setOfRings.java | U | 92 | 96 | 5 | 59058 | 15 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/Sorter.java | U | 91 | 97 | 5 | 59059 | 15 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/Ring.java | U | 129 | 134 | 6 | 59060 | 16 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/Sorter.java | U | 116 | 122 | 6 | 59061 | 16 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 256 | 266 | 11 | 59062 | 17 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 310 | 319 | 11 | 59063 | 17 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 282 | 292 | 11 | 59064 | 17 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 299 | 309 | 11 | 59065 | 17 | 75
111 | Revision_111/Jmol/src/org/openscience/compchem/StandardElements.java | U | 55 | 59 | 5 | 59066 | 18 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/StandardElements.java | U | 61 | 65 | 5 | 59067 | 18 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/StandardElements.java | U | 73 | 78 | 6 | 59068 | 19 | 100
111 | Revision_111/Jmol/src/org/openscience/compchem/StandardIsotopes.java | U | 111 | 116 | 6 | 59069 | 19 | 100
111 | Revision_111/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 62 | 113 | 51 | 59070 | 20 | 100
