Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
245 | Revision_245/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 65 | 111 | 37 | 140320 | 1 | 73
245 | Revision_245/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 438 | 483 | 37 | 140321 | 1 | 73
245 | Revision_245/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 253 | 264 | 7 | 140322 | 2 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 237 | 244 | 7 | 140323 | 2 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 324 | 329 | 7 | 140324 | 2 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 291 | 313 | 17 | 140325 | 3 | 73
245 | Revision_245/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 315 | 337 | 17 | 140326 | 3 | 73
245 | Revision_245/Jmol/src/org/openscience/compchem/ChemFileUtils.java | U | 495 | 499 | 5 | 140327 | 4 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/setOfRings.java | U | 135 | 139 | 5 | 140328 | 4 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 79 | 91 | 11 | 140329 | 5 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 94 | 103 | 11 | 140330 | 5 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 138 | 142 | 5 | 140331 | 6 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 191 | 195 | 5 | 140332 | 6 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 164 | 173 | 10 | 140333 | 7 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 188 | 197 | 10 | 140334 | 7 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/DataStructureTools.java | U | 278 | 283 | 6 | 140335 | 8 | 75
245 | Revision_245/Jmol/src/org/openscience/miniJmol/JmolApplet.java | U | 358 | 363 | 6 | 140336 | 8 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Element.java | U | 42 | 46 | 5 | 140337 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Node.java | U | 98 | 102 | 5 | 140338 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Node.java | U | 105 | 110 | 5 | 140339 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/jmol/MeasurementListEvent.java | U | 115 | 120 | 5 | 140340 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 361 | 365 | 5 | 140341 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/jmol/ChemFrame.java | U | 274 | 278 | 5 | 140342 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/jmol/PropertyGraph.java | U | 295 | 300 | 5 | 140343 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/jmol/Bond.java | U | 60 | 64 | 5 | 140344 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/jmol/AtomTypeTable.java | U | 236 | 240 | 5 | 140345 | 9 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Element.java | U | 48 | 54 | 8 | 140346 | 10 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/Isotope.java | U | 42 | 49 | 8 | 140347 | 10 | 71
245 | Revision_245/Jmol/src/org/openscience/compchem/IsomorphismTester.java | U | 67 | 82 | 16 | 140348 | 11 | 91
245 | Revision_245/Jmol/src/org/openscience/compchem/IsomorphismTester.java | U | 84 | 98 | 16 | 140349 | 11 | 91
245 | Revision_245/Jmol/src/org/openscience/compchem/LIFOQueue.java | U | 47 | 52 | 5 | 140350 | 12 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/Queue.java | U | 45 | 49 | 5 | 140351 | 12 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/Node.java | U | 192 | 198 | 6 | 140352 | 13 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Node.java | U | 200 | 206 | 6 | 140353 | 13 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Ring.java | U | 54 | 66 | 13 | 140354 | 14 | 90
245 | Revision_245/Jmol/src/org/openscience/compchem/Ring.java | U | 71 | 82 | 13 | 140355 | 14 | 90
245 | Revision_245/Jmol/src/org/openscience/compchem/Ring.java | U | 88 | 127 | 19 | 140356 | 15 | 93
245 | Revision_245/Jmol/src/org/openscience/compchem/Sorter.java | U | 60 | 113 | 19 | 140357 | 15 | 93
245 | Revision_245/Jmol/src/org/openscience/compchem/Ring.java | U | 112 | 116 | 5 | 140358 | 16 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/setOfRings.java | U | 92 | 96 | 5 | 140359 | 16 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Sorter.java | U | 91 | 97 | 5 | 140360 | 16 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/Ring.java | U | 129 | 134 | 6 | 140361 | 17 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/Sorter.java | U | 116 | 122 | 6 | 140362 | 17 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 256 | 266 | 11 | 140363 | 18 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 310 | 319 | 11 | 140364 | 18 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 299 | 309 | 11 | 140365 | 18 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | U | 282 | 292 | 11 | 140366 | 18 | 75
245 | Revision_245/Jmol/src/org/openscience/compchem/StandardElements.java | U | 55 | 59 | 5 | 140367 | 19 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/StandardElements.java | U | 61 | 65 | 5 | 140368 | 19 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/StandardElements.java | U | 73 | 78 | 6 | 140369 | 20 | 100
245 | Revision_245/Jmol/src/org/openscience/compchem/StandardIsotopes.java | U | 111 | 116 | 6 | 140370 | 20 | 100
245 | Revision_245/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 62 | 113 | 51 | 140371 | 21 | 100
245 | Revision_245/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | U | 63 | 114 | 51 | 140372 | 21 | 100
245 | Revision_245/Jmol/src/org/openscience/jmol/HelpDialog.java | U | 63 | 114 | 51 | 140373 | 21 | 100
245 | Revision_245/Jmol/src/org/openscience/jmol/AboutDialog.java | U | 115 | 119 | 5 | 140374 | 22 | 100
